id,name,slug,rank,active,banned,is_admin,is_moderator
1210323,Kalis22pl,kalis22pl,1,False,False,False,False
1210336,Szymidymi7890,szymidymi7890,1,True,False,False,False
1210337,BlueBird32,bluebird32,1,True,False,False,False
1210325,Patrykos1995,patrykos1995,1,True,False,False,False
1210345,nnirek,nnirek,1,True,False,False,False
1210346,nnirek1,nnirek1,1,True,False,False,False
1210365,ViggoJD,viggojd,1,True,False,False,False
1210369,Mcgusto,mcgusto,1,True,False,False,False
1210393,borys8877,borys8877,1,False,False,False,False
1210398,ustron,ustron,1,True,False,False,False
1210399,Meefnee,meefnee,1,True,False,False,False
1210406,czarnytost0909,czarnytost0909,1,True,False,False,False
1210430,long155,long155,1,True,False,False,False
1210394,Nataliaa7788,nataliaa7788,1,True,False,False,False
1210427,TOmbbb,tombbb,1,True,False,False,False
1210438,ToAlu,toalu,1,True,False,False,False
1210448,Hiaia,hiaia,1,True,False,False,False
1210474,guwno1xdd,guwno1xdd,1,True,False,False,False
1210464,sztywnygit,sztywnygit,1,False,False,False,False
1210488,Geonek,geonek,1,True,False,False,False
1210481,Sadaha,sadaha,1,True,False,False,False
1210506,uglyKoala,uglykoala,1,True,False,False,False
1210499,Eazyee,eazyee,1,False,False,False,False
1210528,luki382,luki382,1,True,False,False,False
1210522,VLX,vlx,1,True,False,False,False
1210523,piekielnik,piekielnik,1,True,False,False,False
1210531,WojtasPl,wojtaspl,1,True,False,False,False
1210535,Khalid1,khalid1,1,True,False,False,False
1210540,Stoh,stoh,1,True,False,False,False
1210538,Podsmiechujki,podsmiechujki,1,True,False,False,False
1210563,Kazikosky1991,kazikosky1991,1,True,False,False,False
1210566,Presiuu96,presiuu96,1,True,False,False,False
1210569,Huncwot1223,huncwot1223,1,False,False,False,False
1210568,dasxdasadzasz,dasxdasadzasz,1,False,False,False,False
1210587,wolos666,wolos666,1,True,False,False,False
1210584,Louis216j17,louis216j17,1,True,False,False,False
1210642,Lodyga123,lodyga123,1,True,False,False,False
1210610,Cefeusz2024,cefeusz2024,1,True,False,False,False
1210636,Emidul,emidul,1,True,False,False,False
1210643,Sysiapysia1,sysiapysia1,1,True,False,False,False
1210645,qwasz1,qwasz1,1,True,False,False,False
1210661,aaaaa1123,aaaaa1123,1,True,False,False,False
1210674,Aaaad,aaaad,1,True,False,False,False
1210684,wdn,wdn,1,True,False,False,False
1210678,Vargor,vargor,1,True,False,False,False
1210694,Test157,test157,1,True,False,False,False
1210703,Jasiuzyz,jasiuzyz,1,False,False,False,False
1210681,Dziwak9699,dziwak9699,1,True,False,False,False
1210697,Cyborium,cyborium,1,True,False,False,False
1210693,AdamBandito,adambandito,1,True,False,False,False
1210720,HosePabloSecundo,hosepablosecundo,1,False,False,False,False
1210736,Szwagiell,szwagiell,1,False,False,False,False
1210752,vatrix,vatrix,1,True,False,False,False
1210776,kugecaso,kugecaso,1,False,False,False,False
1210751,zbiszku,zbiszku,1,True,False,False,False
1210758,Lolicek,lolicek,1,True,False,False,False
1210784,Wodson82,wodson82,1,True,False,False,False
1210777,BosmanSailor,bosmansailor,1,True,False,False,False
1210802,Julia01,julia01,1,True,False,False,False
1210793,Ojanon778,ojanon778,1,True,False,False,False
1210799,Wiolix,wiolix,1,True,False,False,False
1210815,fgndfn45,fgndfn45,1,True,False,False,False
1210838,Martusia1990,martusia1990,1,True,False,False,False
1210829,EverlastingGuardian,everlastingguardian,1,True,False,False,False
1210825,Ebektbg,ebektbg,1,True,False,False,False
1210842,MalpaWczerwonym,malpawczerwonym,1,True,False,False,False
1210846,Bajor1,bajor1,1,True,False,False,False
1210874,techsmith,techsmith,1,True,False,False,False
1210885,Gaaget87,gaaget87,1,True,False,False,False
1210882,TnemMjetal,tnemmjetal,1,True,False,False,False
1210877,Trasecom,trasecom,1,True,False,False,False
1210881,umlauf98,umlauf98,1,True,False,False,False
1210907,Krejzol69,krejzol69,1,False,False,False,False
1210884,Nudesik,nudesik,1,True,False,False,False
1210912,zaja2991,zaja2991,1,True,False,False,False
1210915,Qazik,qazik,1,True,False,False,False
1210914,PoyebanyNICK,poyebanynick,1,False,False,False,False
1210932,Legalizex,legalizex,1,True,False,False,False
1210961,merl,merl,1,True,False,False,False
1210933,PanJurant,panjurant,1,True,False,False,False
1210962,w0399,w0399,1,True,False,False,False
1210968,DR1321,dr1321,1,True,False,False,False
1210959,Michal91,michal9112,1,True,False,False,False
1210973,MartiW1987,martiw1987,1,True,False,False,False
1210974,MMarcus87,mmarcus87,1,True,False,False,False
1210991,d4ntepl,d4ntepl,1,True,False,False,False
1211019,Robak34,robak34,1,True,False,False,False
1211011,Vigrande,vigrande,1,False,False,False,False
1210998,Terrantink,terrantink,1,True,False,False,False
1211041,Greciu89,greciu89,1,True,False,False,False
1211044,Afromenek,afromenek,1,True,False,False,False
1211030,ps2314,ps2314,1,True,False,False,False
1211056,LorDzoj,lordzoj,1,True,False,False,False
1211071,FajlipTOgej,fajliptogej,1,True,False,False,False
1211048,bartek1475,bartek1475,1,True,False,False,False
1211081,Amciaa1188,amciaa1188,1,True,False,False,False
1211090,Kochanow44,kochanow44,1,True,False,False,False
1211082,Itakniezapamietam,itakniezapamietam,1,True,False,False,False
1211102,Trampolinakubusia,trampolinakubusia,1,True,False,False,False
1211104,Dawidek1990,dawidek1990,1,True,False,False,False
1211099,Shawo90,shawo90,1,True,False,False,False
1211106,jewhunter1488,jewhunter1488,1,True,False,False,False
1211124,patrykpeniu,patrykpeniu,1,True,False,False,False
1211111,Krisbeee,krisbeee,1,True,False,False,False
1211146,Ciankol,ciankol,1,True,False,False,False
1211137,Piotruni86,piotruni86,1,True,False,False,False
1211150,Puszkin111,puszkin111,1,True,False,False,False
1211169,YoghurtO,yoghurto,1,True,False,False,False
1211183,Gawron312,gawron312,1,True,False,False,False
1211179,Wojownikmag,wojownikmag,1,True,False,False,False
1211180,up4dlinaqrwaswinia,up4dlinaqrwaswinia,1,True,False,False,False
1211193,Aleni,aleni,1,True,False,False,False
1211205,Golasowsky,golasowsky,1,True,False,False,False
1211206,SzczypiorFaraona,szczypiorfaraona,1,True,False,False,False
1211204,GoBusters,gobusters,1,True,False,False,False
1211224,Dudus333,dudus333,1,True,False,False,False
1211217,Spes,spes,1,True,False,False,False
1211220,Godfather21,godfather21,1,True,False,False,False
1211228,Hawaj666,hawaj666,1,True,False,False,False
1211253,xj4cob,xj4cob,1,False,False,False,False
1211246,Onlyraz,onlyraz,1,True,False,False,False
1211272,Hades2220,hades2220,1,True,False,False,False
1211267,Scorpius803,scorpius803,1,True,False,False,False
1211270,Olejniczakdjd,olejniczakdjd,1,True,False,False,False
1211308,ciopka,ciopka,1,True,False,False,False
1211287,Nightkriss,nightkriss,1,True,False,False,False
1211296,Frank128,frank128,1,True,False,False,False
1211317,Witek6969,witek6969,1,True,False,False,False
1211305,Kamilzpolski,kamilzpolski,1,True,False,False,False
1211306,ChytryJanuszMenda,chytryjanuszmenda,1,False,False,False,False
1211335,TRBHavok,trbhavok,1,True,False,False,False
1211333,David57392,david57392,1,True,False,False,False
1211351,Me395jd,me395jd,1,True,False,False,False
1211361,hazeOWA,hazeowa,1,True,False,False,False
1211348,Darek83w,darek83w,1,True,False,False,False
1211366,Kret59493959,kret59493959,1,True,False,False,False
1211376,dopo1,dopo1,1,True,False,False,False
1211365,Msskajk,msskajk,1,False,False,False,False
1211385,GieniTalia,gienitalia,1,True,False,False,False
1211406,Ratchet203,ratchet203,1,False,False,False,False
1211399,Ikloxdi,ikloxdi,1,True,False,False,False
1211416,ziutek788,ziutek788,1,True,False,False,False
1211412,Zziutek978,zziutek978,1,False,False,False,False
1211420,Uwuwup,uwuwup,1,True,False,False,False
1211427,Krecikoski,krecikoski,1,True,False,False,False
1211453,Weasell,weasell,1,True,False,False,False
1211450,Fracture,fracture,1,True,False,False,False
1211472,AdamJr8,adamjr8,1,True,False,False,False
1211461,Sarakuz,sarakuz,1,True,False,False,False
1211475,Konradc666,konradc666,1,True,False,False,False
1211484,aenevar,aenevar,1,True,False,False,False
1211492,Corallo,corallo,1,True,False,False,False
1211497,manumanu123,manumanu123,1,True,False,False,False
1211504,Galindo0910,galindo0910,1,False,False,False,False
1211511,vitrox,vitrox,1,True,False,False,False
1211505,koy23,koy23,1,False,False,False,False
1211517,Xyz70,xyz70,1,True,False,False,False
1211530,tg23tm,tg23tm,1,True,False,False,False
1211525,Patrico0,patrico0,1,False,False,False,False
1211540,JohnPork,johnpork,1,True,False,False,False
1211553,Yngemin,yngemin,1,True,False,False,False
1211549,wookashB,wookashb,1,True,False,False,False
1211559,Borussia284,borussia284,1,True,False,False,False
1211571,Simonnnnn,simonnnnn,1,True,False,False,False
1211601,oponenttwojejstarej,oponenttwojejstarej,1,True,False,False,False
1211564,ymppymp,ymppymp,1,True,False,False,False
1211573,Irro,irro,1,True,False,False,False
1211579,Gusknw,gusknw,1,False,False,False,False
1211630,efiseq,efiseq,1,True,False,False,False
1211631,Sharp777,sharp777,1,True,False,False,False
1211607,GDTMR1,gdtmr1,1,True,False,False,False
1211624,EstellaDeVil,estelladevil,1,False,False,False,False
1211636,Pasterz99,pasterz99,1,True,False,False,False
1211629,BrudnyHarry24,brudnyharry24,1,True,False,False,False
1211655,Niegiereczek,niegiereczek,1,True,False,False,False
1211675,Kuti69,kuti69,1,True,False,False,False
1211650,Malpiszonzlasu,malpiszonzlasu,1,True,False,False,False
1211677,Karwolski,karwolski,1,True,False,False,False
1211665,JustaM,justam,1,True,False,False,False
1211688,Kanalizacja123,kanalizacja123,1,False,False,False,False
1211682,krzysiek231178,krzysiek231178,1,True,False,False,False
1211701,marx1612,marx1612,1,True,False,False,False
1211691,ColaFantaaa,colafantaaa,1,True,False,False,False
1211714,AKMS,akms,1,True,False,False,False
1211715,Tk1985,tk1985,1,True,False,False,False
1211728,qwerty12543,qwerty12543,1,False,False,False,False
1211760,Lisu2137,lisu2137,1,False,False,False,False
1211755,AaAnastazja3321,aaanastazja3321,1,False,False,False,False
1211780,MaSk94,mask94,1,True,False,False,False
1211766,Virus69,virus69,1,True,False,False,False
1211802,questwest,questwest,1,True,False,False,False
1211796,Walker242,walker242,1,False,False,False,False
1211788,Plusmsw,plusmsw,1,True,False,False,False
1211794,kochaniutka,kochaniutka,1,False,False,False,False
1211809,Hanej12,hanej12,1,True,False,False,False
1211838,Jakuzzza,jakuzzza,1,True,False,False,False
1211855,SpoconyApollo,spoconyapollo,1,True,False,False,False
1211864,olaf97,olaf97,1,True,False,False,False
1211846,Tenor,tenor,1,False,False,False,False
1211854,densera25,densera25,1,True,False,False,False
1211867,Akcja81,akcja81,1,True,False,False,False
1211876,Wojt144,wojt144,1,True,False,False,False
1211896,Hasekura,hasekura,1,True,False,False,False
1211898,baton97,baton97,1,True,False,False,False
1211921,SkibidiHipcio,skibidihipcio,1,True,False,False,False
1211893,Miksermmm,miksermmm,1,True,False,False,False
1211923,lukakakuku,lukakakuku,1,True,False,False,False
1211945,Lubieboczek123,lubieboczek123,1,True,False,False,False
1211927,Amadeooo123,amadeooo123,1,False,False,False,False
1211940,brunkx,brunkx,1,True,False,False,False
1211955,xesarsi,xesarsi,1,True,False,False,False
1211977,Skubanikk,skubanikk,1,True,False,False,False
1211959,UwagaTramwaj,uwagatramwaj,1,True,False,False,False
1211978,Wiydigdwy,wiydigdwy,1,True,False,False,False
1211987,Betsi,betsi,1,True,False,False,False
1211988,Easy111222,easy111222,1,True,False,False,False
1212011,sigma1230123,sigma1230123,1,True,False,False,False
1211998,Adun,adun,1,False,False,False,False
1212019,dostawcagowna,dostawcagowna,1,True,False,False,False
1212031,mppzor,mppzor,1,True,False,False,False
1212035,SeksoElmento,seksoelmento,1,True,False,False,False
1212043,Bartekj96,bartekj96,1,False,False,False,False
1212045,Mrhindus,mrhindus,1,True,False,False,False
1212062,Hisune,hisune,1,True,False,False,False
1212066,ZakolaQ,zakolaq,1,False,False,False,False
1212071,Mirtilo,mirtilo,1,False,False,False,False
1212086,Posejdon023,posejdon023,1,True,False,False,False
1212084,Secret13a,secret13a,1,True,False,False,False
1212100,mdzia,mdzia,1,True,False,False,False
1212121,KalataSalusta,kalatasalusta,1,True,False,False,False
1212122,Pippytippy,pippytippy,1,True,False,False,False
1212129,Bajur0,bajur0,1,True,False,False,False
1212130,matuahshzzg,matuahshzzg,1,True,False,False,False
1212151,oO7246Oo,oo7246oo,1,True,False,False,False
1212127,Darek726618,darek726618,1,True,False,False,False
1212140,Mama6563,mama6563,1,True,False,False,False
1212186,Czp,czp,1,True,False,False,False
1212180,Tadielusz,tadielusz,1,True,False,False,False
1212189,tripleneipa,tripleneipa,1,True,False,False,False
1212190,Gfggf,gfggf,1,True,False,False,False
1212187,Nizu123,nizu123,1,True,False,False,False
1212219,Alexleszek07,alexleszek07,1,True,False,False,False
1212222,Gore31,gore31,1,False,False,False,False
1212211,tede71268,tede71268,1,True,False,False,False
1212231,Kedzior13,kedzior13,1,True,False,False,False
1212243,Vuko86,vuko86,1,True,False,False,False
1212242,Kopolopo,kopolopo,1,True,False,False,False
1212255,Limonian,limonian,1,True,False,False,False
1212253,bosky88one,bosky88one,1,True,False,False,False
1212252,Criterone,criterone,1,True,False,False,False
1212278,Obywatelkrajutego,obywatelkrajutego,1,True,False,False,False
1212300,Sakurix,sakurix,1,True,False,False,False
1212319,Bobek2222,bobek2222,1,True,False,False,False
1212320,Lfert,lfert,1,True,False,False,False
1212299,jebaccistarfo,jebaccistarfo,1,False,False,False,False
1212297,AndmanTV432642,andmantv432642,1,True,False,False,False
1212331,Thias,thias,1,True,False,False,False
1212325,Adzio12345,adzio12345,1,True,False,False,False
1212344,Bombaa,bombaa,1,True,False,False,False
1212354,pwaligora,pwaligora,1,True,False,False,False
1212366,Ivian,ivian,1,False,False,False,False
1212357,Xeioko,xeioko,1,True,False,False,False
1212365,Broniu90,broniu90,1,True,False,False,False
1212377,LykanPawcio21,lykanpawcio21,1,False,False,False,False
1212376,MontezPL,montezpl,1,True,False,False,False
1212409,chonnky,chonnky,1,True,False,False,False
1212392,ewt28474,ewt28474,1,False,False,False,False
1212389,Mikele534,mikele534,1,True,False,False,False
1212398,skibididupa,skibididupa,1,True,False,False,False
1212414,Dejlink,dejlink,1,True,False,False,False
1212417,Jogurt133,jogurt133,1,True,False,False,False
1212443,LRODD,lrodd,1,True,False,False,False
1212434,Szmexy98,szmexy98,1,True,False,False,False
1212441,zuzaserio,zuzaserio,1,True,False,False,False
1212456,888385hksc,888385hksc,1,False,False,False,False
1212450,guwno22121212,guwno22121212,1,False,False,False,False
1212457,Kamerka11,kamerka11,1,True,False,False,False
1212474,Pepo666full2,pepo666full2,1,True,False,False,False
1212491,Nektre,nektre,1,True,False,False,False
1212471,Immerse1578,immerse1578,1,True,False,False,False
1212500,Ywhwjejeje,ywhwjejeje,1,True,False,False,False
1212505,kutabanga,kutabanga,1,True,False,False,False
1212510,FunkyAdamciox,funkyadamciox,1,True,False,False,False
1212512,Kosmolud,kosmolud,1,False,False,False,False
1212518,MlecznyImperator,mlecznyimperator,1,False,False,False,False
1212540,matizab54,matizab54,1,False,False,False,False
1212530,DominikD,dominikd,1,True,False,False,False
1212550,Dikikit,dikikit,1,True,False,False,False
1212567,eqasfaawe,eqasfaawe,1,True,False,False,False
1212564,marcin20111,marcin20111,1,False,False,False,False
1212566,sea6ack,sea6ack,1,True,False,False,False
1212561,Darijan,darijan,1,True,False,False,False
1212605,X1x2x3x4x5,x1x2x3x4x5,1,False,False,False,False
1212581,Kkot41,kkot41,1,True,False,False,False
1212591,Jaciubas,jaciubas,1,True,False,False,False
1212623,nertian,nertian,1,False,False,False,False
1212633,Filipansgwbwks,filipansgwbwks,1,True,False,False,False
1212611,dawideuu,dawideuu,1,True,False,False,False
1212631,Glazio,glazio,1,True,False,False,False
1212650,Kilop,kilop1,1,True,False,False,False
1212636,blublator,blublator,1,True,False,False,False
1212641,Berni223,berni223,1,True,False,False,False
1212656,Fikimiki03,fikimiki03,1,True,False,False,False
1212661,Baletnica,baletnica,1,True,False,False,False
1212662,horche666,horche666,1,True,False,False,False
1212702,cyklbzsnnm,cyklbzsnnm,1,False,False,False,False
1212700,gnckklnb,gnckklnb,1,True,False,False,False
1212688,Babkabakababka,babkabakababka,1,False,False,False,False
1212697,yul1e,yul1e,1,False,False,False,False
1212717,Froziak,froziak,1,True,False,False,False
1212703,SpalonyBaklazan,spalonybaklazan,1,True,False,False,False
1212729,Folta,folta,1,True,False,False,False
1212735,Patrykoooo,patrykoooo,1,True,False,False,False
1212740,Iwson1256k,iwson1256k,1,False,False,False,False
1212741,XDczachaXD,xdczachaxd,1,True,False,False,False
1212743,radzios34,radzios34,1,True,False,False,False
1212772,Zer01eden,zer01eden,1,True,False,False,False
1212769,kjkjz,kjkjz,1,False,False,False,False
1212778,Ropusch,ropusch,1,True,False,False,False
1212805,kblkm,kblkm,1,True,False,False,False
1212787,Versys,versys,1,True,False,False,False
1212815,Elchapo212,elchapo212,1,True,False,False,False
1212817,onlylooking1,onlylooking1,1,True,False,False,False
1212831,darthbane96,darthbane96,1,True,False,False,False
1212825,TyRRaN,tyrran,1,True,False,False,False
1212820,xxxddddasdads,xxxddddasdads,1,True,False,False,False
1212845,emanuel688,emanuel688,1,True,False,False,False
1212833,HIJKO,hijko,1,True,False,False,False
1212849,LukeKupolla,lukekupolla,1,True,False,False,False
1212847,sekimef1,sekimef1,1,True,False,False,False
1212877,Lorenzs,lorenzs,1,True,False,False,False
1212860,walepodarianegrande,walepodarianegrande,1,True,False,False,False
1212880,Comarro67,comarro67,1,True,False,False,False
1212910,Hajoman04,hajoman04,1,True,False,False,False
1212918,Beledylbert,beledylbert,1,True,True,False,False
1212921,Daniel123eu,daniel123eu,1,True,False,False,False
1212908,JESTEMbartek,jestembartek,1,True,False,False,False
1212927,SlodkiCzosnek,slodkiczosnek,1,True,False,False,False
1212917,Peszkon,peszkon,1,True,False,False,False
1212937,Mytelith,mytelith,1,True,False,False,False
1212957,Tabaluga1845,tabaluga1845,1,True,False,False,False
1212951,Michkol,michkol,1,True,False,False,False
1212949,Szczygma,szczygma,1,True,False,False,False
1212966,sdf324r3,sdf324r3,1,True,False,False,False
1212996,sffssfsfsf,sffssfsfsf,1,True,False,False,False
1212969,joozi,joozi,1,True,False,False,False
1212993,hater575,hater575,1,True,False,False,False
1212994,VolanDzik,volandzik,1,True,False,False,False
1212988,meme1234,meme1234,1,True,False,False,False
1213002,Hajshdbakdo,hajshdbakdo,1,True,False,False,False
1213010,7stars,7stars,1,True,False,False,False
1213026,Misi3k33,misi3k33,1,True,False,False,False
1213050,Jolande,jolande,1,True,False,False,False
1213039,Bartassss,bartassss,1,True,False,False,False
1213046,Cepson71,cepson71,1,True,False,False,False
1213057,spoconejaderko,spoconejaderko,1,True,False,False,False
1213047,Wolixx,wolixx,1,False,False,False,False
1213088,kraken321,kraken321,1,True,False,False,False
1213082,jnkg74,jnkg74,1,True,False,False,False
1213077,xKael141,xkael141,1,True,False,False,False
1213074,MajsterMietek,majstermietek,1,False,False,False,False
1213092,Sksms,sksms,1,False,False,False,False
1213098,Maniano17,maniano17,1,True,False,False,False
1213138,janjad,janjad,1,True,False,False,False
1213136,Mag1929,mag1929,1,True,False,False,False
1213125,VernisRiverr,vernisriverr,1,True,False,False,False
1213124,Yodovski,yodovski,1,True,False,False,False
1213144,Rybeusz66,rybeusz66,1,False,False,False,False
1213140,gerberek21,gerberek21,1,False,False,False,False
1213164,MrAnderson,mranderson,1,True,False,False,False
1213158,xpix,xpix,1,True,False,False,False
1213173,Stokrota,stokrota,1,True,False,False,False
1213175,leszek1987,leszek1987,1,True,False,False,False
1213210,Hetos5645,hetos5645,1,False,False,False,False
1213201,Copperdeck,copperdeck,1,True,False,False,False
1213222,Kkubag,kkubag,1,False,False,False,False
1213208,chuj5555,chuj5555,1,True,False,False,False
1213235,Przybysz03,przybysz03,1,True,False,False,False
1213203,Emellan,emellan,1,True,False,False,False
1213223,spamsyf,spamsyf,1,True,False,False,False
1213233,DoctorCocktor,doctorcocktor,1,True,False,False,False
1213256,Kapucyn65152,kapucyn65152,1,True,False,False,False
1213268,Makqarpa,makqarpa,1,True,False,False,False
1213274,Mango2714,mango2714,1,True,False,False,False
1213269,multidzida,multidzida,1,True,False,False,False
1213289,JestemBananem,jestembananem,1,True,False,False,False
1213275,kiok,kiok,1,True,False,False,False
1213283,pansl2137,pansl2137,1,True,False,False,False
1213301,Spermachuj123,spermachuj123,1,True,False,False,False
1213310,xbellaxizax,xbellaxizax,1,True,False,False,False
1213342,TBD1C4,tbd1c4,1,True,False,False,False
1213331,Jakbyco12,jakbyco12,1,True,False,False,False
1213354,BenyBartos,benybartos,1,True,False,False,False
1213347,Szejkhd,szejkhd,1,True,False,False,False
1213349,Dziubek1985,dziubek1985,1,True,False,False,False
1213344,kubiks1239,kubiks1239,1,True,False,False,False
1213352,DoktorWilczur,doktorwilczur,1,True,False,False,False
1213353,WinterPlugins,winterplugins,1,True,False,False,False
1213379,Jaoaaeeas,jaoaaeeas,1,False,False,False,False
1213400,garnuch123,garnuch123,1,True,False,False,False
1213393,dupajasia54,dupajasia54,1,False,False,False,False
1213422,Fenias1,fenias1,1,True,False,False,False
1213415,sublio,sublio,1,True,False,False,False
1213406,kudlatyyy9,kudlatyyy9,1,True,False,False,False
1213409,KindPlatypus593,kindplatypus593,1,False,False,False,False
1213453,Zajanski,zajanski,1,True,False,False,False
1213423,MaciekLFC,macieklfc,1,True,False,False,False
1213447,Bartbart12,bartbart12,1,True,False,False,False
1213464,mato2222,mato2222,1,True,False,False,False
1213479,Kuntakinte1289,kuntakinte1289,1,True,False,False,False
1213480,sojerunio,sojerunio,1,True,False,False,False
1213490,skurwiel1488,skurwiel1488,1,True,False,False,False
1213482,vladashyper88,vladashyper88,1,True,False,False,False
1213487,Nicolasiak,nicolasiak,1,True,False,False,False
1213483,ArmandoArmani,armandoarmani,1,True,False,False,False
1213525,dawid097,dawid097,1,True,False,False,False
1213515,Jarek333,jarek333,1,False,False,False,False
1213504,bdbxgxgxgx,bdbxgxgxgx,1,True,False,False,False
1213516,Jakub444,jakub444,1,True,False,False,False
1213530,zigolini12,zigolini12,1,False,False,False,False
1213554,xlxll,xlxll,1,True,False,False,False
1213544,Powalone3,powalone3,1,False,False,False,False
1213565,januszpapiesz2137,januszpapiesz2137,1,True,False,False,False
1213566,faker1312,faker1312,1,True,False,False,False
1213570,To24bylLutego,to24byllutego,1,True,False,False,False
1213595,Magldalenka444,magldalenka444,1,True,False,False,False
1213594,gibusik,gibusik,1,True,False,False,False
1213582,gitmoot,gitmoot,1,True,False,False,False
1213591,Bukmen,bukmen,1,True,False,False,False
1213596,Azizami,azizami,1,True,False,False,False
1213604,Nyxego,nyxego,1,True,False,False,False
1213627,Czubis99,czubis99,1,True,False,False,False
1213631,Jaro166,jaro166,1,True,False,False,False
1213626,Majsterpio,majsterpio,1,True,False,False,False
1213659,Zebo1,zebo1,1,True,False,False,False
1213637,Robson85,robson85,1,True,False,False,False
1213680,Maniulex,maniulex,1,True,False,False,False
1213664,Reey,reey,1,True,False,False,False
1213699,Michuu34,michuu34,1,True,False,False,False
1213678,chujjjj,chujjjj,1,True,False,False,False
1213716,Kamciaa353,kamciaa353,1,True,False,False,False
1213720,Xarolina,xarolina,1,True,False,False,False
1213718,nieociosany,nieociosany,1,False,False,False,False
1213737,JKubson,jkubson,1,False,False,False,False
1213726,Jaro30192,jaro30192,1,True,False,False,False
1213721,Domek1919,domek1919,1,True,False,False,False
1213744,Lordevastopl,lordevastopl,1,True,False,False,False
1213745,Jako8909,jako8909,1,True,False,False,False
1213768,Raflik92,raflik92,1,True,False,False,False
1213763,Chudiniss,chudiniss,1,True,False,False,False
1213759,P1701202,p1701202,1,True,False,False,False
1213789,RadoEZ,radoez,1,True,False,False,False
1213801,blazekrent,blazekrent,1,True,False,False,False
1213795,Robacznikoc,robacznikoc,1,True,False,False,False
1213809,Muszka717,muszka717,1,True,False,False,False
1213827,j150,j150,1,False,False,False,False
1213804,Gogogooggo,gogogooggo,1,True,False,False,False
1213842,sewfc,sewfc,1,False,False,False,False
1213835,Kamil998gn,kamil998gn,1,True,False,False,False
1213849,Nskakakamakk,nskakakamakk,1,True,False,False,False
1213848,Kristof456,kristof456,1,False,False,False,False
1213856,ricmay,ricmay,1,True,False,False,False
1213874,ksotek9696,ksotek9696,1,True,False,False,False
1213855,Lubje,lubje,1,True,False,False,False
1213891,BaroNxADI,baronxadi,1,True,False,False,False
1213878,Waiting96,waiting96,1,True,False,False,False
1213888,Pawel15117,pawel15117,1,True,False,False,False
1213904,BladyHere,bladyhere,1,True,False,False,False
1213935,Farciqrz07,farciqrz07,1,True,False,False,False
1213922,Freezzz,freezzz,1,True,False,False,False
1213942,Borbi5000,borbi5000,1,True,False,False,False
1213951,st0rmY,st0rmy,1,True,False,False,False
1213927,Arahjaaa,arahjaaa,1,True,False,False,False
1213957,butowyzadupiacz76234,butowyzadupiacz76234,1,True,False,False,False
1213940,pietruszka2302,pietruszka2302,1,True,False,False,False
1213966,SadBadSeed,sadbadseed,1,False,False,False,False
1213971,Sarenka17,sarenka17,1,True,False,False,False
1213972,czajnikens,czajnikens,1,True,False,False,False
1213997,xxxerykxxx,xxxerykxxx,1,True,False,False,False
1213998,Livexer,livexer,1,False,False,False,False
1213993,PokazeCiMaleKotki,pokazecimalekotki,1,True,False,False,False
1214018,Bb1501,bb1501,1,True,False,False,False
1214004,MaxNavy,maxnavy,1,True,False,False,False
1214023,nevix399,nevix399,1,True,False,False,False
1214021,bialymurzyn2004,bialymurzyn2004,1,True,False,False,False
1214039,Dawidowicz55,dawidowicz55,1,True,False,False,False
1214049,Danio15,danio15,1,True,False,False,False
1214056,Alkosh,alkosh,1,True,False,False,False
1214065,Dexu4,dexu4,1,True,False,False,False
1214082,KenickieKenickie,kenickiekenickie,1,True,False,False,False
1214060,Beetlejuice79,beetlejuice79,1,True,False,False,False
1214084,Dyz,dyz,1,True,False,False,False
1214097,Rugirt,rugirt,1,True,False,False,False
1214095,Rui,rui,1,True,False,False,False
1214117,Yaga,yaga,1,True,False,False,False
1214085,oksykodonator,oksykodonator,1,False,False,False,False
1214122,Dawid8181,dawid8181,1,False,False,False,False
1214125,Pawel96nh,pawel96nh,1,True,False,False,False
1214120,KUNANCZYK,kunanczyk,1,True,False,False,False
1214121,kubamotor123,kubamotor123,1,False,False,False,False
1214153,Browarlodz,browarlodz,1,True,False,False,False
1214139,Pimpek1232,pimpek1232,1,True,False,False,False
1214180,Fazi30,fazi30,1,True,False,False,False
1214169,1ntensivek,1ntensivek,1,True,False,False,False
1214192,rybki123,rybki123,1,True,False,False,False
1214193,tidoa,tidoa,1,False,False,False,False
1214204,Konsument638,konsument638,1,False,False,False,False
1214188,Maxmaxer,maxmaxer,1,True,False,False,False
1214222,kuba1045,kuba1045,1,True,False,False,False
1214240,Kalafaktoe,kalafaktoe,1,True,False,False,False
1214241,saidhan,saidhan,1,True,False,False,False
1214228,Iwonka123,iwonka123,1,True,False,False,False
1214247,Anomen,anomen,1,False,False,False,False
1214256,MegaMarmolada,megamarmolada,1,True,False,False,False
1214235,DaddySG,daddysg,1,True,False,False,False
1214261,GlassOfRedWine,glassofredwine,1,True,False,False,False
1214255,lucka34345,lucka34345,1,True,False,False,False
1214272,Aroo123,aroo123,1,True,False,False,False
1214292,Fisi,fisi,1,True,False,False,False
1214288,ZmieniePozniej123,zmieniepozniej123,1,True,False,False,False
1214309,Bartos91,bartos91,1,True,False,False,False
1214291,Roy1,roy1,1,True,False,False,False
1214337,Michalpater58,michalpater58,1,True,False,False,False
1214312,2345234tghdf,2345234tghdf,1,True,False,False,False
1214345,Velson,velson,1,True,False,False,False
